"OrderId","Symbol","TimeOpen","TimeClose","Type","ExitType","OrderId.1","LOTsize","OpenPrice","SLprice","TPprice","ClosePrice","Profit_Perc","OrderProfit","Account_Balance","Drawdown","Spread","Commission","HighestHigh","LowestLow","Profit_Per_Pip","Bars_In_Market","Max_Profit","Max_Loss","Performance_In_Product","Performance_In_Product_Only_Negative","Distance_ML","Distance_MP"
107,"AAPL","2009.07.21 12:00","2009.07.21 12:30","SELL","CLOSE / STOPLOSS",107,774,144.06,144.85,140.11,144.85,-0.009367364361624,-286.38,30285.72,0.99,0.02,7.74,144.45,144,1,3,0.07,0.99,0.990632635638376,1.99063263563838,0,2.02564102564108
108,"AAPL","2009.07.23 11:45","2009.07.23 12:30","BUY","CLOSE",108,866,151.91,151.21,155.27,151.9,-0.000286016438348691,-8.66,30269.32,0.99,0.02,8.66,152.01,151.65,1,4,0.29,0.74,0.999713983561651,1.99971398356165,0.0384615384615048,0
109,"AAPL","2009.07.24 10:30","2009.07.24 10:45","BUY","STOPLOSS",109,739,152.67,151.85,156.67,151.85,-0.0200253398306588,-605.98,29654.68,0.97,0.02,7.39,152.91,151.85,1,2,0.59,2,0.979974660169341,1.97997466016934,1,0
110,"AAPL","2009.07.27 09:45","2009.07.27 10:00","BUY","STOPLOSS",110,1099,154.46,153.92,157.03,153.92,-0.0200173439123786,-593.46,29053.83,0.95,0.02,10.99,154.55,153.92,1,2,0.33,2,0.979982656087621,1.97998265608762,1,0
111,"AAPL","2009.07.28 10:00","2009.07.28 12:30","SELL","CLOSE",111,937,152.69,153.31,149.61,151.97,0.023229133239036,674.64,29717.48,1,0.02,9.37,152.75,151.48,1,11,3.9,0.19,1.02322913323904,0,0.595041322314045,0
112,"AAPL","2009.07.29 10:45","2009.07.29 11:15","BUY","STOPLOSS",112,862,153.63,152.94,156.97,152.94,-0.0200207956682544,-594.78,29113.33,0.98,0.02,8.62,153.79,152.94,1,3,0.46,2,0.979979204331746,1.97997920433175,1,0
113,"AAPL","2009.07.30 09:45","2009.07.30 12:30","BUY","CLOSE",113,798,156.87,156.14,160.42,157.3,0.0117898443241664,343.14,29447.85,1,0.02,7.98,158.19,156.47,1,12,3.62,1.1,1.01178984432417,0,0,0.325757575757583
114,"AAPL","2009.08.03 10:00","2009.08.03 11:15","BUY","STOPLOSS",114,866,159.52,158.84,162.82,158.84,-0.0200028057189114,-588.88,28850.99,0.98,0.02,8.66,160.16,158.84,1,6,1.88,2,0.979997194281089,1.97999719428109,1,0
115,"AAPL","2009.08.05 09:45","2009.08.05 10:00","BUY","STOPLOSS",115,888,160.73,160.08,163.85,160.08,-0.0200122528242347,-577.2,28265.13,0.96,0.02,8.88,160.81,160.08,1,2,0.25,2,0.979987747175765,1.97998774717577,1,0
116,"AAPL","2009.08.06 10:30","2009.08.06 12:30","SELL","CLOSE",116,1010,157.99,158.55,155.21,157.82,0.00607653174076495,171.7,28427.95,1,0.02,10.1,158.53,157.5,1,9,1.75,1.93,1.00607653174076,0,0.346938775510172,0
117,"AAPL","2009.08.07 09:45","2009.08.07 12:30","BUY","CLOSE",117,917,158.73,158.11,161.73,159.87,0.0367860341299568,1045.38,29463.23,1,0.02,9.17,160,158.4,1,12,4.1,1.06,1.03678603412996,0,0,0.897637795275593
118,"AAPL","2009.08.10 11:30","2009.08.10 12:30","SELL","CLOSE",118,1179,158.54,159.04,156.04,158.44,0.0040028437505728,117.9,29571.96,1,0.02,11.79,158.88,158.27,1,5,1.08,1.36,1.00400284375057,0,0.370370370370374,0
119,"AAPL","2009.08.11 10:45","2009.08.11 12:30","SELL","CLOSE",119,1056,156.52,157.08,153.74,156.01,0.0182191103772407,538.56,30098.73,1,0.02,10.56,156.54,155.62,1,8,3.22,0.07,1.01821911037724,0,0.566666666666653,0
120,"AAPL","2009.08.12 10:00","2009.08.12 12:30","BUY","CLOSE",120,1115,158.62,158.08,161.21,159.36,0.0274227379066263,825.1,30913.27,1,0.02,11.15,159.58,158.42,1,11,3.56,0.74,1.02742273790663,0,0,0.770833333333336
121,"AAPL","2009.08.13 10:45","2009.08.13 12:30","BUY","CLOSE",121,825,161.44,160.69,165.07,161.49,0.00133485987369197,41.25,30943.37,1,0.02,8.25,162.12,161.33,1,8,1.82,0.29,1.00133485987369,0,0,0.0735294117647219
122,"AAPL","2009.08.14 10:00","2009.08.14 12:30","SELL","CLOSE",122,1049,160.27,160.86,157.32,159.3,0.0328923889740853,1017.53,31952.65,1,0.02,10.49,160.31,159.1,1,11,3.97,0.14,1.03289238897409,0,0.829059829059817,0
123,"AAPL","2009.08.17 10:00","2009.08.17 12:30","SELL","CLOSE",123,913,156.65,157.35,153.17,155.68,0.027725426207871,885.61,32827.77,1,0.02,9.13,156.76,155.23,1,11,4.06,0.31,1.02772542620787,0,0.683098591549287,0
124,"AAPL","2009.08.19 10:30","2009.08.19 11:15","BUY","STOPLOSS",124,1288,158.04,157.53,160.49,157.53,-0.0200154546318809,-656.88,32161.76,0.98,0.02,12.88,158.35,157.53,1,4,1.22,2,0.979984545368119,1.97998454536812,1,0
125,"AAPL","2009.08.20 09:45","2009.08.20 12:30","BUY","CLOSE",125,1569,159.21,158.8,161.15,159.67,0.0224499267159533,721.74,32870.62,1,0.02,15.69,159.91,159.14,1,12,3.42,0.34,1.02244992671595,0,0,0.657142857142839
126,"AAPL","2009.08.21 09:45","2009.08.21 12:30","BUY","CLOSE",126,1776,160.76,160.39,162.5,162.13,0.0740564658028486,2433.12,35288.05,1,0.02,17.76,162.24,160.23,1,12,8,2.86,1.07405646580285,0,0,0.925675675675666
127,"AAPL","2009.08.24 09:45","2009.08.24 12:30","BUY","CLOSE",127,1809,162.58,162.19,164.42,163.19,0.0312866721538152,1103.49,36373.78,1,0.02,18.09,164.08,162.15,1,12,7.69,2.21,1.03128667215382,0,0,0.406666666666657
128,"AAPL","2009.08.25 10:00","2009.08.25 10:15","BUY","STOPLOSS",128,1192,163.85,163.24,166.77,163.24,-0.0200001705372673,-727.12,35628.57,0.98,0.02,11.92,164.3,163.24,1,2,1.48,2,0.979999829462733,1.97999982946273,1,0
129,"AAPL","2009.08.26 09:45","2009.08.26 11:15","SELL","TAKEPROFIT",129,1738,162.77,163.18,160.74,160.74,0.0990587267471827,3528.14,39144.79,1,0.02,17.38,162.91,160.74,1,7,9.91,0.68,1.09905872674718,0,1,0
130,"AAPL","2009.08.27 10:15","2009.08.27 11:15","SELL","STOPLOSS",130,1204,159.19,159.84,155.92,159.84,-0.0200013238801141,-782.6,38344.81,0.98,0.02,12.04,159.84,158.71,1,5,1.48,2,0.979998676119886,1.97999867611989,0,1
131,"AAPL","2009.08.28 09:45","2009.08.28 12:15","BUY","STOPLOSS",131,971,163.65,162.86,167.48,162.86,-0.0200113375579171,-767.09,37565.68,0.96,0.02,9.71,164.52,162.86,1,11,2.2,2,0.979988662442083,1.97998866244208,1,0
132,"AAPL","2009.08.31 09:45","2009.08.31 12:30","SELL","CLOSE",132,1089,161.8,162.49,158.33,161.59,0.00608931149961012,228.69,37784.66,1,0.02,10.89,162.31,160.78,1,12,2.96,1.48,1.00608931149961,0,0.205882352941182,0
133,"AAPL","2009.09.01 11:30","2009.09.01 12:30","SELL","CLOSE",133,1128,160.32,160.99,156.96,160.07,0.00746549788384843,282,38055.77,1,0.02,11.28,160.73,159.69,1,5,1.88,1.22,1.00746549788385,0,0.396825396825355,0
134,"AAPL","2009.09.02 09:45","2009.09.02 10:00","SELL","STOPLOSS",134,1072,159.46,160.17,155.91,160.17,-0.0200060508105113,-761.12,37283.37,0.98,0.02,10.72,160.17,159.4,1,2,0.17,2,0.979993949189489,1.97999394918949,0,1
135,"AAPL","2009.09.03 11:45","2009.09.03 12:30","BUY","CLOSE",135,1184,160.26,159.63,163.31,160.33,0.00222361436602947,82.88,37355.53,1,0.02,11.84,160.61,160.07,1,4,1.11,0.6,1.00222361436603,0,0,0.199999999999984
136,"AAPL","2009.09.04 09:45","2009.09.04 12:30","BUY","CLOSE",136,1465,161.78,161.27,164.22,163.65,0.0733604525958749,2739.55,40083.24,1,0.02,14.65,164.08,161.12,1,12,9.02,2.59,1.07336045259587,0,0,0.813043478260868
137,"AAPL","2009.09.08 09:45","2009.09.08 12:30","BUY","CLOSE",137,1458,165.91,165.36,168.52,165.59,-0.011644033393738,-466.56,39602.03,0.99,0.02,14.58,166.27,165.38,1,12,1.31,1.93,0.988355966606262,1.98835596660626,0.603773584905646,0
138,"AAPL","2009.09.09 12:00","2009.09.09 12:30","BUY","CLOSE",138,1584,166.65,166.15,169.05,167.22,0.0228072280482829,902.88,40490.33,1,0.02,15.84,167.23,166.5,1,3,2.32,0.6,1.02280722804828,0,0,0.98275862068967
139,"AAPL","2009.09.11 10:00","2009.09.11 10:15","SELL","STOPLOSS",139,1191,164.91,165.59,161.49,165.59,-0.0200096406403147,-809.88,39664.61,0.98,0.02,11.91,165.59,164.4,1,2,1.5,2,0.979990359359685,1.97999035935969,0,1
140,"AAPL","2009.09.14 09:45","2009.09.14 10:00","SELL","STOPLOSS",140,1526,164.39,164.91,161.77,164.91,-0.0200117520370625,-793.52,38859.18,0.96,0.02,15.26,164.91,163.79,1,2,2.31,2,0.979988247962937,1.97998824796294,0,1
141,"AAPL","2009.09.15 09:45","2009.09.15 10:00","BUY","STOPLOSS",141,1619,167.74,167.26,170.04,167.26,-0.0200062197636088,-777.12,38066.8,0.94,0.02,16.19,167.88,167.26,1,2,0.58,2,0.979993780236391,1.97999378023639,1,0
142,"AAPL","2009.09.16 09:45","2009.09.16 12:15","BUY","TAKEPROFIT",142,1248,172.38,171.77,175.33,175.33,0.0967553476803666,3681.6,41732.21,1,0.02,12.48,175.33,171.93,1,11,9.68,1.48,1.09675534768037,0,0,1
143,"AAPL","2009.09.17 10:00","2009.09.17 12:30","BUY","CLOSE",143,1246,176.75,176.08,179.96,178.17,0.0424096704365058,1769.32,43489.05,1,0.02,12.46,179.53,176.37,1,11,8.3,1.13,1.04240967043651,0,0,0.51079136690647
144,"AAPL","2009.09.18 10:00","2009.09.18 10:15","BUY","STOPLOSS",144,1160,179.15,178.4,182.76,178.4,-0.0200107690138535,-870,42606.59,0.98,0.02,11.6,179.17,178.4,1,2,0.05,2,0.979989230986147,1.97998923098615,1,0
145,"AAPL","2009.09.21 09:45","2009.09.21 11:00","SELL","TAKEPROFIT",145,1813,177.09,177.56,174.74,174.74,0.100024674263336,4260.55,46855.54,1,0.02,18.13,177.22,174.74,1,6,10,0.55,1.10002467426334,0,1,0
146,"AAPL","2009.09.22 09:45","2009.09.22 10:00","BUY","STOPLOSS",146,1768,177.22,176.69,179.73,176.69,-0.0200062300626788,-937.04,45900.37,0.98,0.02,17.68,177.43,176.69,1,2,0.79,2,0.979993769937321,1.97999376993732,1,0
147,"AAPL","2009.09.23 09:45","2009.09.23 12:30","BUY","CLOSE",147,1556,179.16,178.57,181.98,180.54,0.0467993485124787,2147.28,48029.97,1,0.02,15.56,180.83,178.78,1,12,5.66,1.29,1.04679934851248,0,0,0.826347305389211
148,"AAPL","2009.09.24 10:15","2009.09.24 12:30","SELL","CLOSE",148,906,177.26,178.32,171.94,176.59,0.0126424546297663,607.02,48621.43,1,0.02,9.06,177.72,175.75,1,10,2.85,0.87,1.01264245462977,0,0.443708609271518,0
149,"AAPL","2009.09.25 12:15","2009.09.25 12:30","SELL","CLOSE",149,1069,176.45,177.36,171.88,176.06,0.00857621218632199,416.91,49029.28,1,0.02,10.69,176.46,175.73,1,2,1.58,0.02,1.00857621218632,0,0.541666666666649,0
150,"AAPL","2009.09.28 10:00","2009.09.28 12:30","BUY","CLOSE",150,1257,177.3,176.52,181.08,179.04,0.0446193984771901,2187.18,51205.77,1,0.02,12.57,179.44,177.24,1,11,5.49,0.15,1.04461939847719,0,0,0.813084112149529
151,"AAPL","2009.09.29 09:45","2009.09.29 10:00","BUY","STOPLOSS",151,1897,179.84,179.3,182.42,179.3,-0.0200100794636786,-1024.38,50168.82,0.98,0.02,18.97,179.95,179.3,1,2,0.41,2,0.979989920536321,1.97998992053632,1,0
152,"AAPL","2009.09.30 10:00","2009.09.30 11:15","SELL","STOPLOSS",152,1618,176.2,176.82,173.09,176.82,-0.0200032502589743,-1003.16,49146.69,0.96,0.02,16.18,176.82,175.7,1,6,1.61,2,0.979996749741026,1.97999674974103,0,1
153,"AAPL","2009.10.01 10:30","2009.10.01 12:30","SELL","CLOSE",153,1277,177.17,177.94,173.32,176.5,0.0174146370554671,855.59,49986.1,1,0.02,12.77,177.53,175.26,1,9,4.96,0.94,1.01741463705547,0,0.35078534031413,0
154,"AAPL","2009.10.02 10:15","2009.10.02 12:30","BUY","CLOSE",154,1176,177.12,176.27,181.27,178.46,0.0315336200329259,1575.84,51549.17,1,0.02,11.76,178.5,176.97,1,10,3.25,0.35,1.03153362003293,0,0,0.971014492753629
155,"AAPL","2009.10.06 10:00","2009.10.06 12:30","BUY","CLOSE",155,1778,180.91,180.33,183.71,182.1,0.0410540615060015,2115.82,53653.23,1,0.02,17.78,182.43,180.81,1,11,5.24,0.34,1.041054061506,0,0,0.782894736842099
156,"AAPL","2009.10.07 09:45","2009.10.07 12:30","BUY","CLOSE",156,1511,182.38,181.67,185.8,182.24,-0.0039440332839572,-211.54,53423.91,1,0.02,15.11,183.14,181.94,1,12,2.14,1.24,0.996055966716043,1.99605596671604,0.318181818181833,0
157,"AAPL","2009.10.08 09:45","2009.10.08 10:00","BUY","STOPLOSS",157,2095,183.63,183.12,186.05,183.12,-0.0200051302407104,-1068.45,52340.35,0.98,0.02,20.95,183.66,183.12,1,2,0.12,2,0.97999486975929,1.97999486975929,1,0
158,"AAPL","2009.10.12 09:45","2009.10.12 10:15","BUY","STOPLOSS",158,2434,183.54,183.11,185.59,183.11,-0.0200044343016171,-1046.62,51272.78,0.96,0.02,24.34,183.76,183.11,1,3,1.02,2,0.979995565698383,1.97999556569838,1,0
159,"AAPL","2009.10.14 09:45","2009.10.14 10:00","BUY","STOPLOSS",159,2092,183.73,183.24,186.06,183.24,-0.0200021698221454,-1025.08,50223.36,0.94,0.02,20.92,183.71,183.24,1,2,-0.08,2,0.979997830177855,1.97999783017785,1,0
160,"AAPL","2009.10.15 09:45","2009.10.15 10:00","SELL","STOPLOSS",160,2335,182.49,182.92,180.34,182.92,-0.02000002390322,-1004.05,49198.39,0.92,0.02,23.35,182.92,182.37,1,2,0.56,2,0.97999997609678,1.97999997609678,0,1
161,"AAPL","2009.10.16 10:15","2009.10.16 12:30","SELL","CLOSE",161,1667,181.47,182.06,178.53,181.48,-0.000338993115207131,-16.67,49158.37,0.92,0.02,16.67,181.95,181.11,1,10,1.22,1.63,0.999661006884793,1.99966100688479,0,0.020833333333374
162,"AAPL","2009.10.19 09:45","2009.10.19 10:45","SELL","STOPLOSS",162,1821,179.63,180.17,176.91,180.17,-0.0200102967540805,-983.34,48158.36,0.9,0.02,18.21,180.17,178.83,1,5,2.96,2,0.979989703245919,1.97998970324592,0,1
163,"AAPL","2009.10.21 09:45","2009.10.21 10:15","BUY","TAKEPROFIT",163,1357,193.1,192.39,196.54,196.54,0.0969685387353387,4668.08,52808.23,1,0.02,13.57,196.54,192.72,1,3,9.7,1.07,1.09696853873534,0,0,1
164,"AAPL","2009.10.23 11:30","2009.10.23 11:45","SELL","STOPLOSS",164,1390,195.67,196.43,191.85,196.43,-0.0200095994557032,-1056.4,51738.26,0.98,0.02,13.9,196.43,195.58,1,2,0.24,2,0.979990400544297,1.9799904005443,0,1
165,"AAPL","2009.10.26 09:45","2009.10.26 11:15","BUY","STOPLOSS",165,1380,198.06,197.31,201.71,197.31,-0.0200099140907691,-1035,50689.36,0.96,0.02,13.8,199.01,197.31,1,7,2.53,2,0.979990085909231,1.97999008590923,1,0
166,"AAPL","2009.10.27 09:45","2009.10.27 10:00","SELL","TAKEPROFIT",166,1165,194.14,195.01,189.81,189.81,0.0995440405591976,5044.45,55720.01,1,0.02,11.65,194.28,189.81,1,2,9.95,0.32,1.0995440405592,0,1,0
167,"AAPL","2009.10.28 09:45","2009.10.28 10:00","SELL","STOPLOSS",167,1115,189.52,190.52,184.52,190.52,-0.0200149492822983,-1115,54593.36,0.98,0.02,11.15,190.52,189.1,1,2,0.84,2,0.979985050717702,1.9799850507177,0,1
168,"AAPL","2009.10.30 11:30","2009.10.30 12:30","SELL","CLOSE",168,1365,186.36,187.16,182.35,183.42,0.0735239558823297,4013.1,58595.31,1,0.02,13.65,186.69,182.98,1,5,8.45,0.82,1.07352395588233,0,0.869822485207094,0
169,"AAPL","2009.11.02 09:45","2009.11.02 10:00","SELL","STOPLOSS",169,820,180.98,182.41,173.82,182.41,-0.0200165034585913,-1172.6,57409.06,0.98,0.02,8.2,182.41,178.25,1,2,3.82,2,0.979983496541409,1.97998349654141,0,1
170,"AAPL","2009.11.03 10:00","2009.11.03 12:30","SELL","CLOSE",170,912,181.13,182.39,174.84,179.49,0.0260567524598065,1495.68,58896.54,1,0.02,9.12,182.16,178.7,1,11,3.86,1.63,1.02605675245981,0,0.674897119341556,0
171,"AAPL","2009.11.04 09:45","2009.11.04 12:30","BUY","CLOSE",171,1510,183.02,182.24,186.82,185.18,0.0553870419182916,3261.6,62149.02,1,0.02,15.1,186.32,182.85,1,12,8.46,0.44,1.05538704191829,0,0,0.654545454545457
172,"AAPL","2009.11.05 10:45","2009.11.05 11:45","BUY","STOPLOSS",172,1195,187.17,186.13,192.27,186.13,-0.020001957063067,-1242.8,60891.12,0.98,0.02,11.95,187.42,186.13,1,5,0.48,2,0.979998042936933,1.97999804293693,1,0
173,"AAPL","2009.11.06 10:00","2009.11.06 10:15","BUY","STOPLOSS",173,1765,187.06,186.37,190.39,186.37,-0.020004379166142,-1217.85,59661.32,0.96,0.02,17.65,187.27,186.37,1,2,0.61,2,0.979995620833858,1.97999562083386,1,0
174,"AAPL","2009.11.09 09:45","2009.11.09 12:30","BUY","CLOSE",174,1894,190.58,189.95,193.62,191.78,0.0381063070062593,2272.8,61916.47,1,0.02,18.94,192.18,189.91,1,12,5.08,2.13,1.03810630700626,0,0,0.749999999999996
175,"AAPL","2009.11.10 09:45","2009.11.10 10:00","BUY","STOPLOSS",175,1769,195.57,194.87,198.97,194.87,-0.0200056448132914,-1238.3,60659.23,0.98,0.02,17.69,195.85,194.87,1,2,0.8,2,0.979994355186709,1.97999435518671,1,0
176,"AAPL","2009.11.11 10:00","2009.11.11 11:00","BUY","STOPLOSS",176,1811,196.55,195.88,199.76,195.88,-0.0200088915947723,-1213.37,59428.17,0.96,0.02,18.11,196.91,195.88,1,5,1.08,2,0.979991108405228,1.97999110840523,1,0
177,"AAPL","2009.11.12 10:00","2009.11.12 10:15","BUY","STOPLOSS",177,1585,196.72,195.97,200.37,195.97,-0.0200092374927751,-1188.75,58221.31,0.94,0.02,15.85,196.85,195.97,1,2,0.35,2,0.979990762507225,1.97999076250722,1,0
178,"AAPL","2009.11.13 11:45","2009.11.13 12:30","BUY","CLOSE",178,1617,196.01,195.29,199.48,196.59,0.0161129213651088,937.86,59143.32,1,0.02,16.17,196.6,195.9,1,4,1.64,0.31,1.01611292136511,0,0,0.983050847457642
179,"AAPL","2009.11.16 09:45","2009.11.16 12:30","BUY","CLOSE",179,1714,198.86,198.17,202.17,198.78,-0.00231907000422016,-137.12,58990.03,1,0.02,17.14,199.92,198.38,1,12,3.07,1.39,0.99768092999578,1.99768092999578,0.166666666666686,0
180,"AAPL","2009.11.18 09:45","2009.11.18 10:00","BUY","STOPLOSS",180,1873,198.71,198.08,201.73,198.08,-0.0200090244856579,-1179.99,57792.9,0.98,0.02,18.73,198.92,198.08,1,2,0.67,2,0.979990975514342,1.97999097551434,1,0
181,"AAPL","2009.11.19 09:45","2009.11.19 12:30","SELL","CLOSE",181,1329,193.97,194.84,189.6,193.94,0.000690100783793168,39.87,57814.04,1,0.02,13.29,194.36,192.81,1,12,2.67,0.9,1.00069010078379,0,0.0258620689655183,0
182,"AAPL","2009.11.20 09:45","2009.11.20 12:30","SELL","CLOSE",182,1584,191.53,192.26,187.87,191.7,-0.00465876307833435,-269.28,57531.47,1,0.02,15.84,191.9,191.03,1,12,1.37,1.01,0.995341236921666,1.99534123692167,0,0.459459459459497
183,"AAPL","2009.11.23 09:45","2009.11.23 12:30","BUY","CLOSE",183,1984,196.07,195.49,198.83,196.87,0.0275959769544383,1587.2,59102.83,1,0.02,19.84,197.46,195.9,1,12,4.79,0.59,1.02759597695444,0,0,0.575539568345317
184,"AAPL","2009.11.25 11:45","2009.11.25 12:00","BUY","STOPLOSS",184,2230,197.02,196.49,199.57,196.49,-0.0200040654679126,-1181.9,57901.09,0.98,0.02,22.3,197.01,196.49,1,2,-0.04,2,0.979995934532087,1.97999593453209,1,0
185,"AAPL","2009.11.30 09:45","2009.11.30 12:30","SELL","CLOSE",185,1362,193.71,194.56,189.44,191.65,0.0484757887993175,2805.72,60684.51,1,0.02,13.62,193.76,191.05,1,12,6.26,0.12,1.04847578879932,0,0.774436090225566,0
186,"AAPL","2009.12.01 10:00","2009.12.01 10:15","BUY","STOPLOSS",186,1710,194.33,193.62,197.76,193.62,-0.0200112442721713,-1214.1,59456.79,0.98,0.02,17.1,194.37,193.62,1,2,0.11,2,0.979988755727829,1.97998875572783,1,0
187,"AAPL","2009.12.02 09:45","2009.12.02 10:00","SELL","STOPLOSS",187,1468,190.99,191.8,186.93,191.8,-0.0200048149645468,-1189.08,58250.61,0.96,0.02,14.68,191.8,190.61,1,2,0.94,2,0.979995185035453,1.97999518503545,0,1
188,"AAPL","2009.12.04 10:00","2009.12.04 10:15","BUY","STOPLOSS",188,1387,191.69,190.85,195.76,190.85,-0.020006205790824,-1165.08,57070.85,0.94,0.02,13.87,191.75,190.85,1,2,0.14,2,0.979993794209176,1.97999379420918,1,0
189,"AAPL","2009.12.07 09:45","2009.12.07 10:30","SELL","STOPLOSS",189,1087,182.91,183.96,177.68,183.96,-0.0200036875418228,-1141.35,55915.63,0.92,0.02,10.87,183.96,182.23,1,4,1.3,2,0.979996312458177,1.97999631245818,0,1
190,"AAPL","2009.12.09 10:00","2009.12.09 10:15","BUY","STOPLOSS",190,1491,184.89,184.14,188.54,184.14,-0.0200027689949848,-1118.25,54786.51,0.9,0.02,14.91,185.29,184.14,1,2,1.07,2,0.979997231005015,1.97999723100502,1,0
191,"AAPL","2009.12.10 09:45","2009.12.10 10:00","BUY","STOPLOSS",191,1260,190.56,189.69,194.79,189.69,-0.0200140218653467,-1096.2,53675.4,0.89,0.02,12.6,190.58,189.69,1,2,0.05,2,0.979985978134653,1.97998597813465,1,0
192,"AAPL","2009.12.11 11:45","2009.12.11 12:30","SELL","CLOSE",192,1326,186.53,187.34,182.49,186.75,-0.00543616807173697,-291.72,53371.08,0.88,0.02,13.26,186.79,185.92,1,4,1.51,0.64,0.994563831928263,1.99456383192826,0,0.846153846153871
193,"AAPL","2009.12.14 10:15","2009.12.14 10:30","SELL","STOPLOSS",193,1405,185.76,186.52,181.98,186.52,-0.0200120619620525,-1067.8,52290.02,0.86,0.02,14.05,186.52,185.24,1,2,1.37,2,0.979987938037947,1.97998793803795,0,1
194,"AAPL","2009.12.15 11:00","2009.12.15 11:15","BUY","STOPLOSS",194,1231,189.35,188.5,193.5,188.5,-0.020015888753476,-1046.35,51229.62,0.85,0.02,12.31,189.43,188.5,1,2,0.19,2,0.979984111246524,1.97998411124652,1,0
195,"AAPL","2009.12.16 10:15","2009.12.16 10:45","BUY","STOPLOSS",195,1576,188.68,188.03,191.81,188.03,-0.0200010504261163,-1024.4,50192.91,0.83,0.02,15.76,188.68,188.03,1,3,-2,2,0.979998949573884,1.97999894957388,1,0
196,"AAPL","2009.12.17 09:45","2009.12.17 12:30","SELL","CLOSE",196,1593,186.52,187.15,183.36,185.01,0.0479387529981283,2405.43,52582.58,1,0.02,15.93,186.52,184.36,1,12,6.86,0,1.04793875299813,0,0.699074074074071,0
197,"AAPL","2009.12.21 09:45","2009.12.21 10:15","BUY","TAKEPROFIT",197,1643,188.75,188.11,191.84,191.84,0.0965796755167034,5076.87,57643.52,1,0.02,16.43,191.84,188.49,1,3,9.66,0.81,1.0965796755167,0,0,1
198,"AAPL","2009.12.22 10:00","2009.12.22 11:00","BUY","STOPLOSS",198,1747,192.06,191.4,195.25,191.4,-0.0200082981805956,-1153.02,56474.07,0.98,0.02,17.47,192.24,191.4,1,5,0.55,2,0.979991701819404,1.9799917018194,1,0
199,"AAPL","2009.12.23 09:45","2009.12.23 10:00","BUY","STOPLOSS",199,2214,193.79,193.28,196.21,193.28,-0.0200001417017686,-1129.14,55327.46,0.96,0.02,22.14,194.15,193.28,1,2,1.41,2,0.979999858298231,1.97999985829823,1,0
200,"AAPL","2009.12.28 10:00","2009.12.28 12:15","BUY","STOPLOSS",200,1107,204.56,203.56,209.42,203.56,-0.0200161575776078,-1107,54198.32,0.94,0.02,11.07,205.2,203.56,1,10,1.28,2,0.979983842422392,1.97998384242239,1,0
201,"AAPL","2009.12.30 12:15","2009.12.30 12:30","BUY","CLOSE",201,1338,202.62,201.81,206.57,202.43,-0.00469150953406938,-254.22,53933.03,0.94,0.02,13.38,202.72,202.39,1,2,0.25,0.57,0.995308490465931,1.99530849046593,0.826086956521664,0
202,"AAPL","2009.12.31 09:45","2009.12.31 10:00","BUY","STOPLOSS",202,2035,204.41,203.88,206.93,203.88,-0.0200029117399692,-1078.55,52841.1,0.92,0.02,20.35,204.56,203.88,1,2,0.57,2,0.979997088260031,1.97999708826003,1,0
203,"AAPL","2010.01.04 10:00","2010.01.04 10:15","BUY","STOPLOSS",203,1651,205.09,204.45,208.17,204.45,-0.0200042596896115,-1056.64,51764.11,0.9,0.02,16.51,205.35,204.45,1,2,0.81,2,0.979995740310388,1.97999574031039,1,0
204,"AAPL","2010.01.05 10:15","2010.01.05 10:45","BUY","STOPLOSS",204,1755,206.85,206.26,209.67,206.26,-0.0200096236347208,-1035.45,50712.15,0.88,0.02,17.55,207.19,206.26,1,3,1.15,2,0.979990376365279,1.97999037636528,1,0
205,"AAPL","2010.01.06 12:00","2010.01.06 12:30","SELL","CLOSE",205,1585,205.22,205.86,202.03,204.33,0.0278264351627198,1410.65,52105.25,1,0.02,15.85,205.35,204.15,1,3,3.35,0.41,1.02782643516272,0,0.831775700934572,0
206,"AAPL","2010.01.07 09:45","2010.01.07 10:45","SELL","STOPLOSS",206,1256,202.08,202.91,197.94,202.91,-0.0200132848525805,-1042.48,51046.92,0.98,0.02,12.56,202.91,201.16,1,5,2.22,2,0.97998671514742,1.97998671514742,0,1
207,"AAPL","2010.01.08 11:30","2010.01.08 12:30","BUY","CLOSE",207,1245,203.38,202.56,207.34,203.25,-0.00317139276362111,-161.85,50872.51,0.98,0.02,12.45,203.56,202.7,1,5,0.44,1.66,0.996828607236379,1.99682860723638,0.19117647058826,0
208,"AAPL","2010.01.11 10:15","2010.01.11 12:30","SELL","CLOSE",208,1725,201.94,202.53,199,201.71,0.00780081659360987,396.75,51256.81,1,0.02,17.25,202.46,201.26,1,10,2.31,1.76,1.00780081659361,0,0.338235294117629,0
